,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
430,St Martin,France,18.0708,-63.0501,2020-01-23,0,0,0
431,,Honduras,15.2,-86.2419,2020-01-23,0,0,0
432,Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-23,0,0,0
433,New Brunswick,Canada,46.5653,-66.4619,2020-01-23,0,0,0
434,Tibet,China,31.6927,88.0924,2020-01-23,0,0,0
435,,Congo (Kinshasa),-4.0383,21.7587,2020-01-23,0,0,0
436,,Cote d'Ivoire,7.54,-5.5471,2020-01-23,0,0,0
437,Saint Barthelemy,France,17.9,-62.8333,2020-01-23,0,0,0
438,,Jamaica,18.1096,-77.2975,2020-01-23,0,0,0
439,,Reunion,-21.1151,55.5364,2020-01-23,0,0,0
440,,Turkey,38.9637,35.2433,2020-01-23,0,0,0
441,Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-23,0,0,0
442,,Cuba,22.0,-80.0,2020-01-23,0,0,0
443,,Guyana,5.0,-58.75,2020-01-23,0,0,0
444,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-23,0,0,0
445,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-01-23,0,0,0
446,,Kazakhstan,48.0196,66.9237,2020-01-23,0,0,0
447,French Polynesia,France,-17.6797,149.4068,2020-01-23,0,0,0
448,,Cayman Islands,19.3133,-81.2546,2020-01-23,0,0,0
449,,Guadeloupe,16.265,-61.551,2020-01-23,0,0,0
450,Manitoba,Canada,53.7609,-98.8139,2020-01-23,0,0,0
451,Saskatchewan,Canada,52.9399,-106.4509,2020-01-23,0,0,0
452,,Ethiopia,9.145,40.4897,2020-01-23,0,0,0
453,,Sudan,12.8628,30.2176,2020-01-23,0,0,0
454,,Guinea,9.9456,-9.6966,2020-01-23,0,0,0
455,,Aruba,12.5211,-69.9683,2020-01-23,0,0,0
456,Grand Princess,Canada,37.6489,-122.6655,2020-01-23,0,0,0
457,,Kenya,-0.0236,37.9062,2020-01-23,0,0,0
458,,Antigua and Barbuda,17.0608,-61.7964,2020-01-23,0,0,0
459,Alabama,US,32.3182,-86.9023,2020-01-23,0,0,0
460,,Thailand,15.0,101.0,2020-01-24,5,0,0
461,,Japan,36.0,138.0,2020-01-24,2,0,0
462,,Singapore,1.2833,103.8333,2020-01-24,3,0,0
463,,Nepal,28.1667,84.25,2020-01-24,0,0,0
464,,Malaysia,2.5,112.5,2020-01-24,0,0,0
465,British Columbia,Canada,49.2827,-123.1207,2020-01-24,0,0,0
466,New South Wales,Australia,-33.8688,151.2093,2020-01-24,0,0,0
467,Victoria,Australia,-37.8136,144.9631,2020-01-24,0,0,0
468,Queensland,Australia,-28.0167,153.4,2020-01-24,0,0,0
469,,Cambodia,11.55,104.9167,2020-01-24,0,0,0
470,,Sri Lanka,7.0,81.0,2020-01-24,0,0,0
471,,Germany,51.0,9.0,2020-01-24,0,0,0
472,,Finland,64.0,26.0,2020-01-24,0,0,0
473,,United Arab Emirates,24.0,54.0,2020-01-24,0,0,0
474,,Philippines,13.0,122.0,2020-01-24,0,0,0
475,,India,21.0,78.0,2020-01-24,0,0,0
476,,Italy,43.0,12.0,2020-01-24,0,0,0
477,,Sweden,63.0,16.0,2020-01-24,0,0,0
478,,Spain,40.0,-4.0,2020-01-24,0,0,0
479,South Australia,Australia,-34.9285,138.6007,2020-01-24,0,0,0
480,,Belgium,50.8333,4.0,2020-01-24,0,0,0
481,,Egypt,26.0,30.0,2020-01-24,0,0,0
482,From Diamond Princess,Australia,35.4437,139.638,2020-01-24,0,0,0
483,,Lebanon,33.8547,35.8623,2020-01-24,0,0,0
484,,Iraq,33.0,44.0,2020-01-24,0,0,0
485,,Oman,21.0,57.0,2020-01-24,0,0,0
486,,Afghanistan,33.0,65.0,2020-01-24,0,0,0
487,,Bahrain,26.0275,50.55,2020-01-24,0,0,0
488,,Kuwait,29.5,47.75,2020-01-24,0,0,0
489,,Algeria,28.0339,1.6596,2020-01-24,0,0,0
490,,Croatia,45.1,15.2,2020-01-24,0,0,0
491,,Switzerland,46.8182,8.2275,2020-01-24,0,0,0
492,,Austria,47.5162,14.5501,2020-01-24,0,0,0
493,,Israel,31.0,35.0,2020-01-24,0,0,0
494,,Pakistan,30.3753,69.3451,2020-01-24,0,0,0
495,,Brazil,-14.235,-51.9253,2020-01-24,0,0,0
496,,Georgia,42.3154,43.3569,2020-01-24,0,0,0
497,,Greece,39.0742,21.8243,2020-01-24,0,0,0
498,,North Macedonia,41.6086,21.7453,2020-01-24,0,0,0
499,,Norway,60.472,8.4689,2020-01-24,0,0,0
500,,Romania,45.9432,24.9668,2020-01-24,0,0,0
501,,Estonia,58.5953,25.0136,2020-01-24,0,0,0
502,,Netherlands,52.1326,5.2913,2020-01-24,0,0,0
503,,San Marino,43.9424,12.4578,2020-01-24,0,0,0
504,,Belarus,53.7098,27.9534,2020-01-24,0,0,0
505,,Iceland,64.9631,-19.0208,2020-01-24,0,0,0
506,,Lithuania,55.1694,23.8813,2020-01-24,0,0,0
507,,Mexico,23.6345,-102.5528,2020-01-24,0,0,0
508,,New Zealand,-40.9006,174.886,2020-01-24,0,0,0
509,,Nigeria,9.082,8.6753,2020-01-24,0,0,0
510,Western Australia,Australia,-31.9505,115.8605,2020-01-24,0,0,0
511,,Ireland,53.1424,-7.6921,2020-01-24,0,0,0
512,,Luxembourg,49.8153,6.1296,2020-01-24,0,0,0
513,,Monaco,43.7333,7.4167,2020-01-24,0,0,0
514,,Qatar,25.3548,51.1839,2020-01-24,0,0,0
515,,Ecuador,-1.8312,-78.1834,2020-01-24,0,0,0
516,,Azerbaijan,40.1431,47.5769,2020-01-24,0,0,0
517,,Armenia,40.0691,45.0382,2020-01-24,0,0,0
518,,Dominican Republic,18.7357,-70.1627,2020-01-24,0,0,0
519,,Indonesia,-0.7893,113.9213,2020-01-24,0,0,0
520,,Portugal,39.3999,-8.2245,2020-01-24,0,0,0
521,,Andorra,42.5063,1.5218,2020-01-24,0,0,0
522,Tasmania,Australia,-41.4545,145.9707,2020-01-24,0,0,0
523,,Latvia,56.8796,24.6032,2020-01-24,0,0,0
524,,Morocco,31.7917,-7.0926,2020-01-24,0,0,0
525,,Saudi Arabia,24.0,45.0,2020-01-24,0,0,0
526,,Senegal,14.4974,-14.4524,2020-01-24,0,0,0
527,,Argentina,-38.4161,-63.6167,2020-01-24,0,0,0
528,,Chile,-35.6751,-71.543,2020-01-24,0,0,0
529,,Jordan,31.24,36.51,2020-01-24,0,0,0
530,,Ukraine,48.3794,31.1656,2020-01-24,0,0,0
531,,Hungary,47.1625,19.5033,2020-01-24,0,0,0
532,Northern Territory,Australia,-12.4634,130.8456,2020-01-24,0,0,0
533,,Liechtenstein,47.14,9.55,2020-01-24,0,0,0
534,,Poland,51.9194,19.1451,2020-01-24,0,0,0
535,,Tunisia,34.0,9.0,2020-01-24,0,0,0
536,,Bosnia and Herzegovina,43.9159,17.6791,2020-01-24,0,0,0
537,,Slovenia,46.1512,14.9955,2020-01-24,0,0,0
538,,South Africa,-30.5595,22.9375,2020-01-24,0,0,0
539,,Bhutan,27.5142,90.4336,2020-01-24,0,0,0
540,,Cameroon,3.848,11.5021,2020-01-24,0,0,0
541,,Colombia,4.5709,-74.2973,2020-01-24,0,0,0
542,,Costa Rica,9.7489,-83.7534,2020-01-24,0,0,0
543,,Peru,-9.19,-75.0152,2020-01-24,0,0,0
544,,Serbia,44.0165,21.0059,2020-01-24,0,0,0
545,,Slovakia,48.669,19.699,2020-01-24,0,0,0
546,,Togo,8.6195,0.8248,2020-01-24,0,0,0
547,,French Guiana,3.9339,-53.1258,2020-01-24,0,0,0
548,,Malta,35.9375,14.3754,2020-01-24,0,0,0
549,,Martinique,14.6415,-61.0242,2020-01-24,0,0,0
550,,Bulgaria,42.7339,25.4858,2020-01-24,0,0,0
551,,Maldives,3.2028,73.2207,2020-01-24,0,0,0
552,,Bangladesh,23.685,90.3563,2020-01-24,0,0,0
553,,Paraguay,-23.4425,-58.4438,2020-01-24,0,0,0
554,Ontario,Canada,51.2538,-85.3232,2020-01-24,0,0,0
555,Alberta,Canada,53.9333,-116.5765,2020-01-24,0,0,0
556,Quebec,Canada,52.9399,-73.5491,2020-01-24,0,0,0
557,,Albania,41.1533,20.1683,2020-01-24,0,0,0
558,,Cyprus,35.1264,33.4299,2020-01-24,0,0,0
559,,Brunei,4.5353,114.7277,2020-01-24,0,0,0
560,Washington,US,47.4009,-121.4905,2020-01-24,0,0,0
561,New York,US,42.1657,-74.9481,2020-01-24,0,0,0
562,California,US,36.1162,-119.6816,2020-01-24,0,0,0
563,Massachusetts,US,42.2302,-71.5301,2020-01-24,0,0,0
564,Diamond Princess,US,35.4437,139.638,2020-01-24,0,0,0
565,Grand Princess,US,37.6489,-122.6655,2020-01-24,0,0,0
566,Georgia,US,33.0406,-83.6431,2020-01-24,0,0,0
567,Colorado,US,39.0598,-105.3111,2020-01-24,0,0,0
568,Florida,US,27.7663,-81.6868,2020-01-24,0,0,0
569,New Jersey,US,40.2989,-74.521,2020-01-24,0,0,0
570,Oregon,US,44.572,-122.0709,2020-01-24,0,0,0
571,Texas,US,31.0545,-97.5635,2020-01-24,0,0,0
572,Illinois,US,40.3495,-88.9861,2020-01-24,0,0,0
573,Pennsylvania,US,40.5908,-77.2098,2020-01-24,0,0,0
574,Iowa,US,42.0115,-93.2105,2020-01-24,0,0,0
575,Maryland,US,39.0639,-76.8021,2020-01-24,0,0,0
576,North Carolina,US,35.6301,-79.8064,2020-01-24,0,0,0
577,South Carolina,US,33.8569,-80.945,2020-01-24,0,0,0
578,Tennessee,US,35.7478,-86.6923,2020-01-24,0,0,0
579,Virginia,US,37.7693,-78.17,2020-01-24,0,0,0
580,Arizona,US,33.7298,-111.4312,2020-01-24,0,0,0
581,Indiana,US,39.8494,-86.2583,2020-01-24,0,0,0
582,Kentucky,US,37.6681,-84.6701,2020-01-24,0,0,0
583,District of Columbia,US,38.8974,-77.0268,2020-01-24,0,0,0
584,Nevada,US,38.3135,-117.0554,2020-01-24,0,0,0
585,New Hampshire,US,43.4525,-71.5639,2020-01-24,0,0,0
586,Minnesota,US,45.6945,-93.9002,2020-01-24,0,0,0
587,Nebraska,US,41.1254,-98.2681,2020-01-24,0,0,0
588,Ohio,US,40.3888,-82.7649,2020-01-24,0,0,0
589,Rhode Island,US,41.6809,-71.5118,2020-01-24,0,0,0
590,Wisconsin,US,44.2685,-89.6165,2020-01-24,0,0,0
591,Connecticut,US,41.5978,-72.7554,2020-01-24,0,0,0
592,Hawaii,US,21.0943,-157.4983,2020-01-24,0,0,0
593,Oklahoma,US,35.5653,-96.9289,2020-01-24,0,0,0
594,Utah,US,40.15,-111.8624,2020-01-24,0,0,0
595,,Burkina Faso,12.2383,-1.5616,2020-01-24,0,0,0
596,,Holy See,41.9029,12.4534,2020-01-24,0,0,0
597,,Mongolia,46.8625,103.8467,2020-01-24,0,0,0
598,,Panama,8.538,-80.7821,2020-01-24,0,0,0
599,Kansas,US,38.5266,-96.7265,2020-01-24,0,0,0
600,Louisiana,US,31.1695,-91.8678,2020-01-24,0,0,0
601,Missouri,US,38.4561,-92.2884,2020-01-24,0,0,0
602,Vermont,US,44.0459,-72.7107,2020-01-24,0,0,0
603,Alaska,US,61.3707,-152.4044,2020-01-24,0,0,0
604,Arkansas,US,34.9697,-92.3731,2020-01-24,0,0,0
605,Delaware,US,39.3185,-75.5071,2020-01-24,0,0,0
606,Idaho,US,44.2405,-114.4788,2020-01-24,0,0,0
607,Maine,US,44.6939,-69.3819,2020-01-24,0,0,0
608,Michigan,US,43.3266,-84.5361,2020-01-24,0,0,0
609,Mississippi,US,32.7416,-89.6787,2020-01-24,0,0,0
610,Montana,US,46.9219,-110.4544,2020-01-24,0,0,0
611,New Mexico,US,34.8405,-106.2485,2020-01-24,0,0,0
612,North Dakota,US,47.5289,-99.784,2020-01-24,0,0,0
613,South Dakota,US,44.2998,-99.4388,2020-01-24,0,0,0
614,West Virginia,US,38.4912,-80.9545,2020-01-24,0,0,0
615,Wyoming,US,42.756,-107.3025,2020-01-24,0,0,0
616,Hubei,China,30.9756,112.2707,2020-01-24,549,24,31
617,,Iran,32.0,53.0,2020-01-24,0,0,0
618,,"Korea, South",36.0,128.0,2020-01-24,2,0,0
619,France,France,46.2276,2.2137,2020-01-24,2,0,0
620,Guangdong,China,23.3417,113.4244,2020-01-24,53,0,2
621,Henan,China,33.882,113.614,2020-01-24,9,0,0
622,Zhejiang,China,29.1832,120.0934,2020-01-24,43,0,1
623,Hunan,China,27.6104,111.7088,2020-01-24,24,0,0
624,Anhui,China,31.8257,117.2264,2020-01-24,15,0,0
625,Jiangxi,China,27.614,115.7221,2020-01-24,18,0,0
626,Shandong,China,36.3427,118.1498,2020-01-24,15,0,0
627,Diamond Princess,Cruise Ship,35.4437,139.638,2020-01-24,0,0,0
628,Jiangsu,China,32.9711,119.455,2020-01-24,9,0,0
629,Chongqing,China,30.0572,107.874,2020-01-24,27,0,0
630,Sichuan,China,30.6171,102.7103,2020-01-24,15,0,0
631,Heilongjiang,China,47.862,127.7615,2020-01-24,4,1,0
632,Denmark,Denmark,56.2639,9.5018,2020-01-24,0,0,0
633,Beijing,China,40.1824,116.4142,2020-01-24,36,0,1
634,Shanghai,China,31.202,121.4491,2020-01-24,20,0,1
635,Hebei,China,39.549,116.1306,2020-01-24,2,1,0
636,Fujian,China,26.0789,117.9874,2020-01-24,10,0,0
637,Guangxi,China,23.8298,108.7881,2020-01-24,23,0,0
638,Shaanxi,China,35.1917,108.8701,2020-01-24,5,0,0
639,Yunnan,China,24.974,101.487,2020-01-24,5,0,0
640,Hainan,China,19.1959,109.7453,2020-01-24,8,0,0
641,Guizhou,China,26.8154,106.8748,2020-01-24,3,0,0
642,Tianjin,China,39.3054,117.323,2020-01-24,8,0,0
643,Shanxi,China,37.5777,112.2922,2020-01-24,1,0,0
644,Gansu,China,37.8099,101.0583,2020-01-24,2,0,0
645,Hong Kong,China,22.3,114.2,2020-01-24,2,0,0
646,Liaoning,China,41.2956,122.6085,2020-01-24,4,0,0
647,Jilin,China,43.6661,126.1923,2020-01-24,3,0,0
648,,Czechia,49.8175,15.473,2020-01-24,0,0,0
649,Xinjiang,China,41.1129,85.2401,2020-01-24,2,0,0
650,Inner Mongolia,China,44.0935,113.9448,2020-01-24,1,0,0
651,Ningxia,China,37.2692,106.1655,2020-01-24,2,0,0
652,,Taiwan*,23.7,121.0,2020-01-24,3,0,0
653,,Vietnam,16.0,108.0,2020-01-24,2,0,0
654,,Russia,60.0,90.0,2020-01-24,0,0,0
655,Qinghai,China,35.7452,95.9956,2020-01-24,0,0,0
656,Macau,China,22.1667,113.55,2020-01-24,2,0,0
657,,Moldova,47.4116,28.3699,2020-01-24,0,0,0
658,,Bolivia,-16.2902,-63.5887,2020-01-24,0,0,0
659,Faroe Islands,Denmark,61.8926,-6.9118,2020-01-24,0,0,0
660,St Martin,France,18.0708,-63.0501,2020-01-24,0,0,0
661,,Honduras,15.2,-86.2419,2020-01-24,0,0,0
662,Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-24,0,0,0
663,New Brunswick,Canada,46.5653,-66.4619,2020-01-24,0,0,0
664,Tibet,China,31.6927,88.0924,2020-01-24,0,0,0
665,,Congo (Kinshasa),-4.0383,21.7587,2020-01-24,0,0,0
666,,Cote d'Ivoire,7.54,-5.5471,2020-01-24,0,0,0
667,Saint Barthelemy,France,17.9,-62.8333,2020-01-24,0,0,0
668,,Jamaica,18.1096,-77.2975,2020-01-24,0,0,0
669,,Reunion,-21.1151,55.5364,2020-01-24,0,0,0
670,,Turkey,38.9637,35.2433,2020-01-24,0,0,0
671,Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-24,0,0,0
672,,Cuba,22.0,-80.0,2020-01-24,0,0,0
673,,Guyana,5.0,-58.75,2020-01-24,0,0,0
674,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-24,0,0,0
675,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-01-24,0,0,0
676,,Kazakhstan,48.0196,66.9237,2020-01-24,0,0,0
677,French Polynesia,France,-17.6797,149.4068,2020-01-24,0,0,0
678,,Cayman Islands,19.3133,-81.2546,2020-01-24,0,0,0
679,,Guadeloupe,16.265,-61.551,2020-01-24,0,0,0
680,Manitoba,Canada,53.7609,-98.8139,2020-01-24,0,0,0
681,Saskatchewan,Canada,52.9399,-106.4509,2020-01-24,0,0,0
682,,Ethiopia,9.145,40.4897,2020-01-24,0,0,0
683,,Sudan,12.8628,30.2176,2020-01-24,0,0,0
684,,Guinea,9.9456,-9.6966,2020-01-24,0,0,0
685,,Aruba,12.5211,-69.9683,2020-01-24,0,0,0
686,Grand Princess,Canada,37.6489,-122.6655,2020-01-24,0,0,0
687,,Kenya,-0.0236,37.9062,2020-01-24,0,0,0
688,,Antigua and Barbuda,17.0608,-61.7964,2020-01-24,0,0,0
689,Alabama,US,32.3182,-86.9023,2020-01-24,0,0,0
690,,Thailand,15.0,101.0,2020-01-25,7,0,0
691,,Japan,36.0,138.0,2020-01-25,2,0,0
692,,Singapore,1.2833,103.8333,2020-01-25,3,0,0
693,,Nepal,28.1667,84.25,2020-01-25,1,0,0
694,,Malaysia,2.5,112.5,2020-01-25,3,0,0
695,British Columbia,Canada,49.2827,-123.1207,2020-01-25,0,0,0
696,New South Wales,Australia,-33.8688,151.2093,2020-01-25,0,0,0
697,Victoria,Australia,-37.8136,144.9631,2020-01-25,0,0,0
698,Queensland,Australia,-28.0167,153.4,2020-01-25,0,0,0
699,,Cambodia,11.55,104.9167,2020-01-25,0,0,0
700,,Sri Lanka,7.0,81.0,2020-01-25,0,0,0
701,,Germany,51.0,9.0,2020-01-25,0,0,0
702,,Finland,64.0,26.0,2020-01-25,0,0,0
703,,United Arab Emirates,24.0,54.0,2020-01-25,0,0,0
704,,Philippines,13.0,122.0,2020-01-25,0,0,0
705,,India,21.0,78.0,2020-01-25,0,0,0
706,,Italy,43.0,12.0,2020-01-25,0,0,0
707,,Sweden,63.0,16.0,2020-01-25,0,0,0
708,,Spain,40.0,-4.0,2020-01-25,0,0,0
709,South Australia,Australia,-34.9285,138.6007,2020-01-25,0,0,0
710,,Belgium,50.8333,4.0,2020-01-25,0,0,0
711,,Egypt,26.0,30.0,2020-01-25,0,0,0
712,From Diamond Princess,Australia,35.4437,139.638,2020-01-25,0,0,0
713,,Lebanon,33.8547,35.8623,2020-01-25,0,0,0
714,,Iraq,33.0,44.0,2020-01-25,0,0,0
715,,Oman,21.0,57.0,2020-01-25,0,0,0
716,,Afghanistan,33.0,65.0,2020-01-25,0,0,0
717,,Bahrain,26.0275,50.55,2020-01-25,0,0,0
718,,Kuwait,29.5,47.75,2020-01-25,0,0,0
719,,Algeria,28.0339,1.6596,2020-01-25,0,0,0
720,,Croatia,45.1,15.2,2020-01-25,0,0,0
721,,Switzerland,46.8182,8.2275,2020-01-25,0,0,0
722,,Austria,47.5162,14.5501,2020-01-25,0,0,0
723,,Israel,31.0,35.0,2020-01-25,0,0,0
724,,Pakistan,30.3753,69.3451,2020-01-25,0,0,0
725,,Brazil,-14.235,-51.9253,2020-01-25,0,0,0
726,,Georgia,42.3154,43.3569,2020-01-25,0,0,0
727,,Greece,39.0742,21.8243,2020-01-25,0,0,0
728,,North Macedonia,41.6086,21.7453,2020-01-25,0,0,0
729,,Norway,60.472,8.4689,2020-01-25,0,0,0
730,,Romania,45.9432,24.9668,2020-01-25,0,0,0
731,,Estonia,58.5953,25.0136,2020-01-25,0,0,0
732,,Netherlands,52.1326,5.2913,2020-01-25,0,0,0
733,,San Marino,43.9424,12.4578,2020-01-25,0,0,0
734,,Belarus,53.7098,27.9534,2020-01-25,0,0,0
735,,Iceland,64.9631,-19.0208,2020-01-25,0,0,0
736,,Lithuania,55.1694,23.8813,2020-01-25,0,0,0
737,,Mexico,23.6345,-102.5528,2020-01-25,0,0,0
738,,New Zealand,-40.9006,174.886,2020-01-25,0,0,0
739,,Nigeria,9.082,8.6753,2020-01-25,0,0,0
740,Western Australia,Australia,-31.9505,115.8605,2020-01-25,0,0,0
741,,Ireland,53.1424,-7.6921,2020-01-25,0,0,0
742,,Luxembourg,49.8153,6.1296,2020-01-25,0,0,0
743,,Monaco,43.7333,7.4167,2020-01-25,0,0,0
744,,Qatar,25.3548,51.1839,2020-01-25,0,0,0
745,,Ecuador,-1.8312,-78.1834,2020-01-25,0,0,0
746,,Azerbaijan,40.1431,47.5769,2020-01-25,0,0,0
747,,Armenia,40.0691,45.0382,2020-01-25,0,0,0
748,,Dominican Republic,18.7357,-70.1627,2020-01-25,0,0,0
749,,Indonesia,-0.7893,113.9213,2020-01-25,0,0,0
750,,Portugal,39.3999,-8.2245,2020-01-25,0,0,0
751,,Andorra,42.5063,1.5218,2020-01-25,0,0,0
752,Tasmania,Australia,-41.4545,145.9707,2020-01-25,0,0,0
753,,Latvia,56.8796,24.6032,2020-01-25,0,0,0
754,,Morocco,31.7917,-7.0926,2020-01-25,0,0,0
755,,Saudi Arabia,24.0,45.0,2020-01-25,0,0,0
756,,Senegal,14.4974,-14.4524,2020-01-25,0,0,0
757,,Argentina,-38.4161,-63.6167,2020-01-25,0,0,0
758,,Chile,-35.6751,-71.543,2020-01-25,0,0,0
759,,Jordan,31.24,36.51,2020-01-25,0,0,0
760,,Ukraine,48.3794,31.1656,2020-01-25,0,0,0
761,,Hungary,47.1625,19.5033,2020-01-25,0,0,0
762,Northern Territory,Australia,-12.4634,130.8456,2020-01-25,0,0,0
763,,Liechtenstein,47.14,9.55,2020-01-25,0,0,0
764,,Poland,51.9194,19.1451,2020-01-25,0,0,0
765,,Tunisia,34.0,9.0,2020-01-25,0,0,0
766,,Bosnia and Herzegovina,43.9159,17.6791,2020-01-25,0,0,0
767,,Slovenia,46.1512,14.9955,2020-01-25,0,0,0
768,,South Africa,-30.5595,22.9375,2020-01-25,0,0,0
769,,Bhutan,27.5142,90.4336,2020-01-25,0,0,0
770,,Cameroon,3.848,11.5021,2020-01-25,0,0,0
771,,Colombia,4.5709,-74.2973,2020-01-25,0,0,0
772,,Costa Rica,9.7489,-83.7534,2020-01-25,0,0,0
773,,Peru,-9.19,-75.0152,2020-01-25,0,0,0
774,,Serbia,44.0165,21.0059,2020-01-25,0,0,0
775,,Slovakia,48.669,19.699,2020-01-25,0,0,0
776,,Togo,8.6195,0.8248,2020-01-25,0,0,0
777,,French Guiana,3.9339,-53.1258,2020-01-25,0,0,0
778,,Malta,35.9375,14.3754,2020-01-25,0,0,0
779,,Martinique,14.6415,-61.0242,2020-01-25,0,0,0
780,,Bulgaria,42.7339,25.4858,2020-01-25,0,0,0
781,,Maldives,3.2028,73.2207,2020-01-25,0,0,0
782,,Bangladesh,23.685,90.3563,2020-01-25,0,0,0
783,,Paraguay,-23.4425,-58.4438,2020-01-25,0,0,0
784,Ontario,Canada,51.2538,-85.3232,2020-01-25,0,0,0
785,Alberta,Canada,53.9333,-116.5765,2020-01-25,0,0,0
786,Quebec,Canada,52.9399,-73.5491,2020-01-25,0,0,0
787,,Albania,41.1533,20.1683,2020-01-25,0,0,0
788,,Cyprus,35.1264,33.4299,2020-01-25,0,0,0
789,,Brunei,4.5353,114.7277,2020-01-25,0,0,0
790,Washington,US,47.4009,-121.4905,2020-01-25,0,0,0
791,New York,US,42.1657,-74.9481,2020-01-25,0,0,0
792,California,US,36.1162,-119.6816,2020-01-25,0,0,0
793,Massachusetts,US,42.2302,-71.5301,2020-01-25,0,0,0
794,Diamond Princess,US,35.4437,139.638,2020-01-25,0,0,0
795,Grand Princess,US,37.6489,-122.6655,2020-01-25,0,0,0
796,Georgia,US,33.0406,-83.6431,2020-01-25,0,0,0
797,Colorado,US,39.0598,-105.3111,2020-01-25,0,0,0
798,Florida,US,27.7663,-81.6868,2020-01-25,0,0,0
799,New Jersey,US,40.2989,-74.521,2020-01-25,0,0,0
800,Oregon,US,44.572,-122.0709,2020-01-25,0,0,0
801,Texas,US,31.0545,-97.5635,2020-01-25,0,0,0
802,Illinois,US,40.3495,-88.9861,2020-01-25,0,0,0
803,Pennsylvania,US,40.5908,-77.2098,2020-01-25,0,0,0
804,Iowa,US,42.0115,-93.2105,2020-01-25,0,0,0
805,Maryland,US,39.0639,-76.8021,2020-01-25,0,0,0
806,North Carolina,US,35.6301,-79.8064,2020-01-25,0,0,0
807,South Carolina,US,33.8569,-80.945,2020-01-25,0,0,0
808,Tennessee,US,35.7478,-86.6923,2020-01-25,0,0,0
809,Virginia,US,37.7693,-78.17,2020-01-25,0,0,0
810,Arizona,US,33.7298,-111.4312,2020-01-25,0,0,0
811,Indiana,US,39.8494,-86.2583,2020-01-25,0,0,0
812,Kentucky,US,37.6681,-84.6701,2020-01-25,0,0,0
813,District of Columbia,US,38.8974,-77.0268,2020-01-25,0,0,0
814,Nevada,US,38.3135,-117.0554,2020-01-25,0,0,0
815,New Hampshire,US,43.4525,-71.5639,2020-01-25,0,0,0
816,Minnesota,US,45.6945,-93.9002,2020-01-25,0,0,0
817,Nebraska,US,41.1254,-98.2681,2020-01-25,0,0,0
818,Ohio,US,40.3888,-82.7649,2020-01-25,0,0,0
819,Rhode Island,US,41.6809,-71.5118,2020-01-25,0,0,0
820,Wisconsin,US,44.2685,-89.6165,2020-01-25,0,0,0
821,Connecticut,US,41.5978,-72.7554,2020-01-25,0,0,0
822,Hawaii,US,21.0943,-157.4983,2020-01-25,0,0,0
823,Oklahoma,US,35.5653,-96.9289,2020-01-25,0,0,0
824,Utah,US,40.15,-111.8624,2020-01-25,0,0,0
825,,Burkina Faso,12.2383,-1.5616,2020-01-25,0,0,0
826,,Holy See,41.9029,12.4534,2020-01-25,0,0,0
827,,Mongolia,46.8625,103.8467,2020-01-25,0,0,0
828,,Panama,8.538,-80.7821,2020-01-25,0,0,0
829,Kansas,US,38.5266,-96.7265,2020-01-25,0,0,0
830,Louisiana,US,31.1695,-91.8678,2020-01-25,0,0,0
831,Missouri,US,38.4561,-92.2884,2020-01-25,0,0,0
832,Vermont,US,44.0459,-72.7107,2020-01-25,0,0,0
833,Alaska,US,61.3707,-152.4044,2020-01-25,0,0,0
834,Arkansas,US,34.9697,-92.3731,2020-01-25,0,0,0
835,Delaware,US,39.3185,-75.5071,2020-01-25,0,0,0
836,Idaho,US,44.2405,-114.4788,2020-01-25,0,0,0
837,Maine,US,44.6939,-69.3819,2020-01-25,0,0,0
838,Michigan,US,43.3266,-84.5361,2020-01-25,0,0,0
839,Mississippi,US,32.7416,-89.6787,2020-01-25,0,0,0
840,Montana,US,46.9219,-110.4544,2020-01-25,0,0,0
841,New Mexico,US,34.8405,-106.2485,2020-01-25,0,0,0
842,North Dakota,US,47.5289,-99.784,2020-01-25,0,0,0
843,South Dakota,US,44.2998,-99.4388,2020-01-25,0,0,0
844,West Virginia,US,38.4912,-80.9545,2020-01-25,0,0,0
845,Wyoming,US,42.756,-107.3025,2020-01-25,0,0,0
846,Hubei,China,30.9756,112.2707,2020-01-25,761,40,32
847,,Iran,32.0,53.0,2020-01-25,0,0,0
848,,"Korea, South",36.0,128.0,2020-01-25,2,0,0
849,France,France,46.2276,2.2137,2020-01-25,3,0,0
850,Guangdong,China,23.3417,113.4244,2020-01-25,78,0,2
851,Henan,China,33.882,113.614,2020-01-25,32,0,0
852,Zhejiang,China,29.1832,120.0934,2020-01-25,62,0,1
853,Hunan,China,27.6104,111.7088,2020-01-25,43,0,0
854,Anhui,China,31.8257,117.2264,2020-01-25,39,0,0
855,Jiangxi,China,27.614,115.7221,2020-01-25,18,0,0
856,Shandong,China,36.3427,118.1498,2020-01-25,27,0,0
857,Diamond Princess,Cruise Ship,35.4437,139.638,2020-01-25,0,0,0
